"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"23",180.908135323232,146.111157893889,127.594258180482,177.03137349266,148.059280529157,166.248477031878,142.179139576587,144.298199872089,142.01068464541,121.599498399047,100.426055779817,110.739296227003,124.920610087612,161.860837117677,189.936196827577,56.2793532845894,86.5848083717903,161.054661932001,152.713074518178,148.535407350886,36.6640769689112,30.8861977984721,0,59.1493549005324,97.6470500588909,179.406979759583,170.628439592019,134.134726514111,102.331231354384,59.782709583702,131.603884242694,119.378142144964,181.820285561213,112.989120983883,191.4240227123,23.0924533611433,82.0056919092139,56.1359357656927,137.746783462219,127.339619914948,101.882419030955,110.423267888872,93.5615041093641,145.320136789931,69.8681669268957
"24",197.008348426976,164.858117766078,145.209173786939,190.464847068682,170.859421428938,173.593587513011,157.725564400899,173.024927108595,182.768218891536,149.325713453003,111.353984147765,169.866071591694,169.105552906306,182.052798294648,214.346471533492,68.561028110572,102.177460561421,187.832191543031,177.530481969235,152.538188798201,86.5860770594253,42.9973692349113,59.1493549005324,0,125.917967204668,177.792287950888,167.113926703474,155.24027785689,123.523090930637,57.5708308921037,163.558731863027,156.405908091911,182.950770487429,141.806546114923,209.113788432097,56.4741589274772,62.604780640301,110.628752644915,154.282426757362,160.87839653276,153.424097062664,120.425498484874,100.05434997841,181.276602798185,69.4704241787287
"25",84.9163654843256,50.2582151588739,34.8626115194796,82.7540432099734,50.5381927673205,78.3233613746405,49.187194853693,47.8194315815941,62.1336828272084,24.2708065019068,34.2651009672651,125.695755696603,56.4000694273515,64.7445162958046,92.4553221485713,57.5481473208606,29.7094573293516,63.9288629416514,55.1018332395345,68.0701832441392,65.7064237696288,86.2298258182631,97.6470500588909,125.917967204668,0,100.105299399486,95.4317270416751,37.6632671492338,14.765518982411,70.9489299695958,37.6812798646681,34.4796670553533,98.798001929755,16.0513326602121,94.5395941455445,120.697912298779,174.946371873395,68.4853591414065,44.423760978637,35.5212008639356,66.9430787705404,37.1890409785199,42.9089587494301,56.3830058227586,62.4808544095544
"26",56.4115302089003,62.5400692279656,66.827065642034,46.6039708137285,73.4263636351034,27.8444260591338,55.9700181873169,91.0804956256282,131.433249591511,90.4980797111374,79.9678235915938,225.247450739626,140.016622358653,65.7640467561014,88.4944283814541,123.591115156727,94.4212865585056,86.8760823534561,79.4740119560758,32.5036410525481,157.687850190595,154.901404799307,179.406979759583,177.792287950888,100.105299399486,0,11.3414252299889,71.4605242593364,87.0511539045112,125.454446070138,100.574276283327,115.59179036057,9.21274807902567,95.3115549203632,66.0414477791071,199.911969618271,239.142184825109,167.077837710895,59.9292937348235,105.27422849553,163.513836863815,70.4605644487136,85.8567253312566,114.892623818042,113.075554282118
"27",62.9504247457039,62.9794846328464,63.8349742958016,52.8426370236313,74.6219747232724,31.1310834754885,55.0149472941669,92.0078292224758,131.867376679707,88.4649788778569,72.3698206396352,221.093871019738,138.902784816642,69.0581032705168,94.8343233773786,114.528599133558,86.837168474741,89.8944751026316,81.4363435262046,27.5428613636712,150.366088778512,145.369404611347,170.628439592019,167.113926703474,95.4317270416751,11.3414252299889,0,70.2434503047437,81.6877812412188,115.59114456403,100.089061618278,113.999635945332,19.4405611869013,92.3734580322695,73.6182820899777,190.721649620791,228.707653974505,161.065928165419,58.378904573213,104.377944732685,160.428917315397,63.3210748483584,77.1620876914117,115.856288594775,103.332510543218
"28",47.2731689767714,12.6855864027305,12.169815814289,45.3946624669215,15.7310368525009,45.4843549283195,15.490624920207,25.7329642596636,62.5066540974863,19.5523881497522,45.5713167811278,156.104679289755,68.7245175727225,27.8234892582274,59.1126737963184,87.5407454604285,53.0830523516557,34.4671123351266,23.2634529722014,44.0522579436092,103.312178851527,119.093488039088,134.134726514111,155.24027785689,37.6632671492338,71.4605242593364,70.2434503047437,0,32.5356785889724,97.8066498654924,30.0456604905436,44.1319837569229,67.7163670092431,26.257396329734,57.2975810258538,157.010632291653,208.713750356099,105.051918421361,11.8977699416664,34.1351515561203,92.9945394990168,39.1177446331368,57.7613550222992,47.877479153532,86.6415123150048
"29",78.60192598304,43.9205113943882,25.3649274047625,74.8733907996818,47.7072751202312,67.1322815365318,40.1011645029659,50.3027897171189,72.7867805734399,27.5026216535332,20.9745922115578,139.831689425943,69.6174007063412,60.2939199679411,91.152637035949,55.3010176613555,21.8307385504836,64.3410432057105,54.0379111105821,54.6601665349518,73.6641934549585,86.5761385162944,102.331231354384,123.523090930637,14.765518982411,87.0511539045112,81.6877812412188,32.5356785889724,0,66.5679519653644,44.0331817663264,45.9769639864369,86.4873654568034,22.5545362826149,89.3953230286345,125.021021895771,176.184991886167,80.1497537715697,35.5380513541824,43.701650402229,81.7031794161235,22.492944235272,31.5040036642136,64.2044318721013,56.3074374066008
"30",139.647565158254,107.287704362552,87.6421087994965,133.409442379442,113.479123591616,117.717634394402,100.238391461222,116.667250228318,131.342603167829,93.2116715225224,53.8720097418077,149.94990236414,120.749654033665,124.48667190142,156.91526553521,15.4743711733458,44.8965127410761,130.861681621015,120.342416103764,97.4121137010069,58.3672676824709,30.5744052582262,59.782709583702,57.5708308921037,70.9489299695958,125.454446070138,115.59114456403,97.8066498654924,66.5679519653644,0,108.427314069622,103.887361316551,129.421033462551,86.2798901135233,151.656841982721,76.678721074682,115.00507958585,81.5832900053145,96.7335468301342,106.465365425479,113.892668142938,63.1702685476949,42.9386017313817,127.295379374948,12.5553080044996
"31",64.449757058483,38.2195497663134,39.4825066567992,66.7964667717478,29.2976278972877,73.5135006011046,45.0752787334661,14.8327118526998,32.7113201751428,16.9543094163666,63.9733783079589,132.502041884015,39.7203474315751,43.0311059936871,60.5830290449065,95.2288269008227,65.1795481096003,31.6283270294593,27.8237104471707,74.0957911806762,96.7306609071214,123.323841031298,131.603884242694,163.558731863027,37.6812798646681,100.574276283327,100.089061618278,30.0456604905436,44.0331817663264,108.427314069622,0,17.9003607406953,95.9505855565042,22.203139936636,70.1928439208367,154.637387680562,211.087491520077,91.396556839212,41.9226772347006,5.84193622166014,68.4280464946666,61.3358638468222,75.3515223119085,20.3935989008264,99.320893752783
"32",82.3082575451222,54.3278417884698,50.7538079125567,84.3310260200978,46.7127955837029,89.2971782078401,59.6225264869555,32.5775043625168,27.7180527616779,25.6651547380403,66.9497790673547,114.699584336025,25.266599868525,60.8190956124023,77.1672334530046,89.4927982334861,64.1845811598514,48.8179574905358,45.7237388378989,87.0583248735227,83.4137957065496,114.681002082467,119.378142144964,156.405908091911,34.4796670553533,115.59179036057,113.999635945332,44.1319837569229,45.9769639864369,103.887361316551,17.9003607406953,0,111.675298820455,24.4603511196524,88.0345389058423,142.151179235757,200.292735754324,75.3090779396388,55.7722131336906,12.0625315653627,50.6520293851208,66.9813212959517,76.8698734431594,25.9497756164141,96.3947161750045
"33",47.9427617490587,57.7314290055446,64.5677074013904,38.3846009316789,67.902971466513,22.4407595873068,52.3643221407827,85.5497850336869,125.992967345972,87.1238634250803,81.6121118784439,222.997445120511,135.622643438403,58.9682678514922,79.9553817551204,126.523194483706,95.8979249848338,80.04204060778,73.3660491944257,33.3541792359603,158.548259901373,158.3242066572,181.820285561213,182.950770487429,98.798001929755,9.21274807902567,19.4405611869013,67.7163670092431,86.4873654568034,129.421033462551,95.9505855565042,111.675298820455,0,92.6017675864927,57.1254488889295,202.794705149369,243.791804987726,166.619353276789,56.6798234724502,100.912640402607,160.534645661161,71.7873330815412,88.6045175874275,109.177323132241,116.927074872216
"34",72.1529747334523,38.730926200749,28.5840538520549,71.3545469005562,36.3721512589544,70.8556961808459,40.5408781005794,31.8002335652119,50.3876437544086,8.67430050579734,43.303954283892,130.443522524417,49.3520961054602,51.11266149066,76.9495804447073,73.3194654955568,43.0848629301684,48.1415791479785,39.9019523656798,64.92980355838,79.854112252922,102.280766397647,112.989120983883,141.806546114923,16.0513326602121,95.3115549203632,92.3734580322695,26.257396329734,22.5545362826149,86.2798901135233,22.203139936636,24.4603511196524,92.6017675864927,0,80.8195992368042,136.077012036211,190.905942822418,79.2784161984104,36.0066889437512,21.1957000983571,68.2160665174471,42.5832638692527,54.0497744289326,41.9086009589015,77.1235426952863
"35",12.6650603250515,45.4872227291464,64.8240644781858,21.9875677751389,44.4509787009845,45.0835094445144,51.4242042101264,55.4640409723827,89.8567860980631,72.324501588051,97.7863515944533,201.88434861957,105.782038530368,29.8126384462604,24.5040252691268,143.149420203181,108.363235517464,40.4883333810791,42.5920951787623,64.9067687242863,160.2032555351,175.331983159393,191.4240227123,209.113788432097,94.5395941455445,66.0414477791071,73.6182820899777,57.2975810258538,89.3953230286345,151.656841982721,70.1928439208367,88.0345389058423,57.1254488889295,80.8195992368042,0,214.271085862358,264.88064569768,159.583843348907,55.126074939074,76.0250961304359,137.981995917603,88.7582006283166,109.137914284172,73.008760632652,139.648325323442
"36",203.622477904329,168.887431839684,150.185002252016,199.513973786372,171.058948437509,188.004130115697,164.680853089974,167.385925800822,164.184838914292,144.682756998087,121.926840272293,120.579417804981,146.586289567944,184.775884456288,213.021662488543,76.330406705047,108.451407305221,184.147083901823,175.77997482336,169.675492963526,58.9157315814162,46.1044612582764,23.0924533611433,56.4741589274772,120.697912298779,199.911969618271,190.721649620791,157.010632291653,125.021021895771,76.678721074682,154.637387680562,142.151179235757,202.794705149369,136.077012036211,214.271085862358,0,61.3245079782422,75.4288646617781,160.309492964884,150.31744315608,121.462010877951,131.963843570419,114.203484387662,168.06605202366,88.0804354096746
"37",253.317300163913,219.594474796666,200.072507172021,247.745330108991,223.762553085939,232.719237877793,213.705984074183,222.697816410691,223.810558692528,199.20834755952,167.92927603508,176.792943040854,206.923947243366,236.382708374617,266.919871814229,121.757110335642,156.52309296572,238.826596125705,229.479679085382,212.319656698038,118.63957547376,89.633223551994,82.0056919092139,62.604780640301,174.946371873395,239.142184825109,228.707653974505,208.713750356099,176.184991886167,115.00507958585,211.087491520077,200.292735754324,243.791804987726,190.905942822418,264.88064569768,61.3245079782422,0,136.715286384088,209.790595787939,207.316222961508,182.764830996317,177.636682845027,157.737224659671,226.202208249095,127.54602832293
"38",151.402191854373,117.719687165978,103.339225129409,150.438562196359,115.28774379403,146.701006845244,117.621540020371,105.940526118824,92.3187298284191,87.4698104509569,90.1259379727543,68.7550692146535,73.2707420736009,130.162494296388,151.964038389105,68.026414260779,76.4766509159942,122.988421756363,117.380589783743,134.591318150899,24.841726611509,69.7923061139838,56.1359357656927,110.628752644915,68.4853591414065,167.077837710895,161.065928165419,105.051918421361,80.1497537715697,81.5832900053145,91.396556839212,75.3090779396388,166.619353276789,79.2784161984104,159.583843348907,75.4288646617781,136.715286384088,0,112.859211144475,85.9943693130886,46.0550253102764,98.112224706622,90.2162878476725,99.7551528236136,83.9415034500624
"39",43.6072752898645,11.2986548759863,10.1737512598117,39.3369330977728,21.8971213138044,34.8569694913327,4.76374508612497,36.2483962380389,74.2717703352085,30.5788463439718,42.9846434054244,166.448303045447,80.5374570918608,28.2973196498515,61.8621036781907,88.0400065627183,53.2702828728141,41.371896438316,30.2231139420695,32.2135928289687,108.865613742799,120.307320504657,137.746783462219,154.282426757362,44.423760978637,59.9292937348235,58.378904573213,11.8977699416664,35.5380513541824,96.7335468301342,41.9226772347006,55.7722131336906,56.6798234724502,36.0066889437512,55.126074939074,160.309492964884,209.790595787939,112.859211144475,0,46.0167399582191,103.867265038163,34.6444827675474,54.7431009930542,59.2542992656485,84.9205502196286
"40",70.2604236950823,43.2379249847648,42.5193714572641,72.4594526108345,34.8811144463107,78.4753452031158,49.4712953615777,20.6175410151672,30.1856262453333,18.2231331793502,64.2364612039203,126.710175488686,34.7495633696995,48.8038495045221,65.9875486284919,92.8503748544635,64.1326398539224,37.2152997577986,33.6620515335367,77.9831027030091,92.0996307276517,120.124940331933,127.339619914948,160.87839653276,35.5212008639356,105.27422849553,104.377944732685,34.1351515561203,43.701650402229,106.465365425479,5.84193622166014,12.0625315653627,100.912640402607,21.1957000983571,76.0250961304359,150.31744315608,207.316222961508,85.9943693130886,46.0167399582191,0,62.6417939812169,62.5005771478468,75.2048845463731,20.8998739306313,97.8410209990212
"41",132.868183277219,104.251468863256,96.7810225801009,134.954133399784,97.3383056278255,138.454671302717,108.186140428232,82.724165810067,54.7939974915689,73.4654577859697,99.6194387558205,64.0751635347992,34.8422882343415,111.44564326155,124.362835676635,98.532705026137,90.0474591423707,97.8348929455153,96.1651697131644,132.903844312246,67.2805703188703,110.853974916664,101.882419030955,153.424097062664,66.9430787705404,163.513836863815,160.428917315397,92.9945394990168,81.7031794161235,113.892668142938,68.4280464946666,50.6520293851208,160.534645661161,68.2160665174471,137.981995917603,121.462010877951,182.764830996317,46.0550253102764,103.867265038163,62.6417939812169,0,103.999598303722,105.184098504375,67.6572871434887,111.722189805571
"42",76.5851465391602,45.7991143780027,27.1926085112108,70.2533414602982,54.3876214920507,56.0904253857442,37.5727517078703,63.2607284212212,92.5522684321646,44.501259197464,10.0387206332161,160.770671054268,91.4102687433808,62.9380963593369,96.4013002076377,56.5746907111335,24.1105998469932,73.5650013801078,62.3063257618556,38.4495610277378,87.2427749288454,89.1025774016226,110.423267888872,120.425498484874,37.1890409785199,70.4605644487136,63.3210748483584,39.1177446331368,22.492944235272,63.1702685476949,61.3358638468222,66.9813212959517,71.7873330815412,42.5832638692527,88.7582006283166,131.963843570419,177.636682845027,98.112224706622,34.6444827675474,62.5005771478468,103.999598303722,0,20.3833079746522,81.6548892185929,50.9677572064907
"43",96.9647060264329,65.7214645664963,46.4686729387731,90.5038330243135,73.4127459306283,75.1434381103294,57.8810539484917,80.0334690169885,104.093032248512,58.5464380569083,12.1984157821917,156.573990545769,99.2750227743362,82.9475658548418,116.15893287251,37.9235068564939,15.1601844814483,92.0544245787448,80.9815453245409,55.6438666208974,75.0634273155573,70.0222901361182,93.5615041093641,100.05434997841,42.9089587494301,85.8567253312566,77.1620876914117,57.7613550222992,31.5040036642136,42.9386017313817,75.3515223119085,76.8698734431594,88.6045175874275,54.0497744289326,109.137914284172,114.203484387662,157.737224659671,90.2162878476725,54.7431009930542,75.2048845463731,105.184098504375,20.3833079746522,0,95.6307769328884,30.6242486515534
"44",70.6953706329168,52.8784956745237,58.6444137682363,75.6283044825846,41.4711387344034,87.1317047574452,61.5392119052354,23.8686922691879,17.282864224413,37.3478803106665,84.3426879196747,130.32960721226,33.4827602639782,51.4783827479201,56.8739555929472,113.52267983216,84.9661345553373,32.8025819109757,36.0097233999503,91.2351435399232,109.267634282245,140.049693720424,145.320136789931,181.276602798185,56.3830058227586,114.892623818042,115.856288594775,47.877479153532,64.2044318721013,127.295379374948,20.3935989008264,25.9497756164141,109.177323132241,41.9086009589015,73.008760632652,168.06605202366,226.202208249095,99.7551528236136,59.2542992656485,20.8998739306313,67.6572871434887,81.6548892185929,95.6307769328884,0,118.740894928654
"45",127.541873634122,95.6519170615926,76.0851001301613,121.123542521366,102.366317644443,105.188724153068,88.2808628103344,106.610215373305,124.080978475103,83.5134778519049,41.9398543741158,152.696131531691,115.020610313744,112.888563636336,145.649392374022,16.3394293197738,34.483197669013,120.204363383872,109.476510908754,84.8575917519898,62.5750399815584,42.1833336543495,69.8681669268957,69.4704241787287,62.4808544095544,113.075554282118,103.332510543218,86.6415123150048,56.3074374066008,12.5553080044996,99.320893752783,96.3947161750045,116.927074872216,77.1235426952863,139.648325323442,88.0804354096746,127.54602832293,83.9415034500624,84.9205502196286,97.8410209990212,111.722189805571,50.9677572064907,30.6242486515534,118.740894928654,0
